CODICE_VIA,AREA,DESCRIZIONE_VIA,CIVICO,BARRATO,CAP,SEZIONE,MUNICIPIO
1517,VIA,SEMPLICITA',4,,161,125,9
1517,VIA,SEMPLICITA',6,,161,125,9
1517,VIA,SEMPLICITA',8,,161,125,9
1517,VIA,SEMPLICITA',10,2,161,125,9
1517,VIA,SEMPLICITA',10,3,161,125,9
1517,VIA,SEMPLICITA',10,4,161,125,9
1517,VIA,SEMPLICITA',12,,161,125,9
1517,VIA,SEMPLICITA',14,,161,125,9
236,VIA,SENATO,2,,121,79,1
236,VIA,SENATO,3,,121,79,1
236,VIA,SENATO,5,,121,79,1
236,VIA,SENATO,6,,121,79,1
236,VIA,SENATO,7,,121,79,1
236,VIA,SENATO,8,,121,79,1
236,VIA,SENATO,10,,121,79,1
236,VIA,SENATO,12,,121,79,1
236,VIA,SENATO,13,,121,79,1
236,VIA,SENATO,14,,121,79,1
236,VIA,SENATO,15,,121,79,1
236,VIA,SENATO,16,,121,79,1
236,VIA,SENATO,18,,121,79,1
236,VIA,SENATO,19,,121,79,1
236,VIA,SENATO,20,,121,79,1
236,VIA,SENATO,22,,121,79,1
236,VIA,SENATO,24,,121,79,1
236,VIA,SENATO,25,,121,79,1
236,VIA,SENATO,26,,121,79,1
236,VIA,SENATO,28,,121,79,1
236,VIA,SENATO,29,,121,79,1
236,VIA,SENATO,34,,121,79,1
236,VIA,SENATO,35,,121,79,1
236,VIA,SENATO,36,,121,79,1
236,VIA,SENATO,37,,121,79,1
236,VIA,SENATO,38,,121,79,1
236,VIA,SENATO,41,,121,79,1
236,VIA,SENATO,41,A,121,79,1
236,VIA,SENATO,43,,121,79,1
236,VIA,SENATO,45,,121,79,1
4110,VIA,SENECA,1,,135,701,4
4110,VIA,SENECA,2,,135,701,4
4110,VIA,SENECA,3,,135,701,4
4110,VIA,SENECA,4,,135,701,4
4110,VIA,SENECA,6,,135,701,4
1708,VIA,SENIGALLIA,3,,161,511,9
1708,VIA,SENIGALLIA,5,,161,1474,9
1708,VIA,SENIGALLIA,6,,161,511,9
1708,VIA,SENIGALLIA,7,,161,1474,9
1708,VIA,SENIGALLIA,9,,161,1474,9
1708,VIA,SENIGALLIA,11,,161,1474,9
1708,VIA,SENIGALLIA,12,8,161,511,9
1708,VIA,SENIGALLIA,18,2,161,511,9
1708,VIA,SENIGALLIA,55,,161,1474,9
1708,VIA,SENIGALLIA,60,,161,511,9
1708,VIA,SENIGALLIA,60,A,161,511,9
1708,VIA,SENIGALLIA,60,B,161,511,9
1708,VIA,SENIGALLIA,60,C,161,511,9
1708,VIA,SENIGALLIA,60,D,161,511,9
1708,VIA,SENIGALLIA,60,E,161,511,9
1708,VIA,SENIGALLIA,60,F,161,511,9
1708,VIA,SENIGALLIA,60,G,161,511,9
1681,VIA,SENNA,9,,161,1985,9
6373,VIA,SENOFONTE,2,,145,1759,8
6373,VIA,SENOFONTE,2,A,145,1759,8
6373,VIA,SENOFONTE,2,B,145,1759,8
6373,VIA,SENOFONTE,2,C,145,1759,8
6373,VIA,SENOFONTE,2,D,145,1759,8
6373,VIA,SENOFONTE,4,,145,1759,8
6373,VIA,SENOFONTE,4,A,145,1759,8
6373,VIA,SENOFONTE,4,B,145,1759,8
6373,VIA,SENOFONTE,4,C,145,1759,8
6373,VIA,SENOFONTE,5,,145,1759,8
6373,VIA,SENOFONTE,7,,145,1759,8
6373,VIA,SENOFONTE,9,,145,1759,8
6278,VIA,SEPRIO,2,,149,393,7
6278,VIA,SEPRIO,3,,149,1635,7
6278,VIA,SEPRIO,4,,149,393,7
6278,VIA,SEPRIO,5,,149,1635,7
6278,VIA,SEPRIO,6,,149,393,7
6278,VIA,SEPRIO,7,,149,1635,7
6278,VIA,SEPRIO,8,,149,393,7
6278,VIA,SEPRIO,9,,149,1635,7
6278,VIA,SEPRIO,11,,149,1635,7
6278,VIA,SEPRIO,18,,149,393,7
6278,VIA,SEPRIO,20,,149,1635,7
6278,VIA,SEPRIO,22,,149,1635,7
6241,VIA,SERAO MATILDE,1,,144,388,7
6241,VIA,SERAO MATILDE,3,,144,388,7
6241,VIA,SERAO MATILDE,3,A,144,388,7
6241,VIA,SERAO MATILDE,5,,144,388,7
6241,VIA,SERAO MATILDE,7,,144,388,7
3043,VIA,SERBELLONI GABRIO,1,,122,83,1
3043,VIA,SERBELLONI GABRIO,2,,122,83,1
3043,VIA,SERBELLONI GABRIO,3,,122,83,1
3043,VIA,SERBELLONI GABRIO,4,,122,83,1
3043,VIA,SERBELLONI GABRIO,5,,122,83,1
3043,VIA,SERBELLONI GABRIO,6,,122,83,1
3043,VIA,SERBELLONI GABRIO,7,,122,83,1
3043,VIA,SERBELLONI GABRIO,8,,122,83,1
3043,VIA,SERBELLONI GABRIO,8,A,122,83,1
3043,VIA,SERBELLONI GABRIO,9,,122,83,1
3043,VIA,SERBELLONI GABRIO,10,,122,83,1
3043,VIA,SERBELLONI GABRIO,11,,122,83,1
3043,VIA,SERBELLONI GABRIO,12,,122,83,1
3043,VIA,SERBELLONI GABRIO,13,,122,83,1
3043,VIA,SERBELLONI GABRIO,14,,122,83,1
1165,VIA,SERCHIO,1,,124,1461,2
1165,VIA,SERCHIO,3,,124,1461,2
1165,VIA,SERCHIO,5,,124,1461,2
7281,VIA,SERCOGNANI G,2,,156,1148,8
7281,VIA,SERCOGNANI G,4,,156,1148,8
7281,VIA,SERCOGNANI G,6,,156,1148,8
7281,VIA,SERCOGNANI G,8,,156,1148,8
7281,VIA,SERCOGNANI G,9,,156,1148,8
7281,VIA,SERCOGNANI G,11,,156,1148,8
7281,VIA,SERCOGNANI G,12,,156,1148,8
7281,VIA,SERCOGNANI G,13,,156,1148,8
7281,VIA,SERCOGNANI G,15,,156,1148,8
7281,VIA,SERCOGNANI G,17,,156,1148,8
7281,VIA,SERCOGNANI G,19,,156,1148,8
7281,VIA,SERCOGNANI G,21,,156,1148,8
7281,VIA,SERCOGNANI G,23,,156,1148,8
3384,LGO,SERENI VITTORIO,1,,133,856,4
4130,VIA,SERIO,2,,139,964,5
4130,VIA,SERIO,3,,139,925,5
4130,VIA,SERIO,4,,139,964,5
4130,VIA,SERIO,5,,139,925,5
4130,VIA,SERIO,6,,139,964,5
4130,VIA,SERIO,9,,139,925,5
4130,VIA,SERIO,14,,139,964,5
4130,VIA,SERIO,15,,139,1947,5
4130,VIA,SERIO,16,,139,964,5
4130,VIA,SERIO,21,,139,1947,5
4176,VIA,SERLIO SEBASTIANO,4,,139,1286,4
4176,VIA,SERLIO SEBASTIANO,5,,139,1286,4
4176,VIA,SERLIO SEBASTIANO,6,,139,1286,4
4176,VIA,SERLIO SEBASTIANO,7,,139,1286,4
4176,VIA,SERLIO SEBASTIANO,8,2,139,1286,4
4176,VIA,SERLIO SEBASTIANO,9,,139,1286,4
4176,VIA,SERLIO SEBASTIANO,11,,139,1286,4
6426,VLE,SERRA RENATO,1,,148,1595,8
6426,VLE,SERRA RENATO,6,,148,439,8
6426,VLE,SERRA RENATO,7,,148,1891,8
6426,VLE,SERRA RENATO,10,,148,439,8
6426,VLE,SERRA RENATO,14,,148,439,8
6426,VLE,SERRA RENATO,16,,148,439,8
6426,VLE,SERRA RENATO,52,,149,1641,8
6426,VLE,SERRA RENATO,54,,149,1641,8
6426,VLE,SERRA RENATO,57,,149,1117,8
6426,VLE,SERRA RENATO,61,,149,1117,8
6426,VLE,SERRA RENATO,65,,149,1117,8
6426,VLE,SERRA RENATO,67,,149,1117,8
6426,VLE,SERRA RENATO,69,,149,1117,8
1391,VIA,SERRANI GAETANO,1,,125,1241,2
1391,VIA,SERRANI GAETANO,2,,125,1241,2
1391,VIA,SERRANI GAETANO,3,,125,1241,2
1391,VIA,SERRANI GAETANO,4,,125,1241,2
1391,VIA,SERRANI GAETANO,5,,125,1241,2
1391,VIA,SERRANI GAETANO,6,,125,1241,2
1391,VIA,SERRANI GAETANO,7,,125,1241,2
1391,VIA,SERRANI GAETANO,9,,125,1241,2
1391,VIA,SERRANI GAETANO,10,,125,1241,2
3374,VIA,SERRATI GIACINTO M,3,,138,915,4
3374,VIA,SERRATI GIACINTO M,7,,138,915,4
3374,VIA,SERRATI GIACINTO M,9,,138,915,4
3374,VIA,SERRATI GIACINTO M,11,,138,915,4
3374,VIA,SERRATI GIACINTO M,12,,138,915,4
3374,VIA,SERRATI GIACINTO M,13,,138,915,4
3374,VIA,SERRATI GIACINTO M,15,,138,915,4
3374,VIA,SERRATI GIACINTO M,17,,138,915,4
3374,VIA,SERRATI GIACINTO M,19,,138,915,4
3374,VIA,SERRATI GIACINTO M,21,,138,915,4
3374,VIA,SERRATI GIACINTO M,22,,138,915,4
3374,VIA,SERRATI GIACINTO M,23,,138,915,4
3374,VIA,SERRATI GIACINTO M,24,,138,915,4
3374,VIA,SERRATI GIACINTO M,25,,138,915,4
3374,VIA,SERRATI GIACINTO M,26,,138,915,4
3374,VIA,SERRATI GIACINTO M,27,,138,915,4
3374,VIA,SERRATI GIACINTO M,28,,138,915,4
3374,VIA,SERRATI GIACINTO M,29,,138,915,4
7371,VIA,SERRETTA ENRICO,2,,156,1111,8
7371,VIA,SERRETTA ENRICO,5,,156,1111,8
7371,VIA,SERRETTA ENRICO,7,,156,1111,8
7538,VIA,SERTOLI ENRICO,3,,157,1178,9
7538,VIA,SERTOLI ENRICO,4,,157,1178,9
7538,VIA,SERTOLI ENRICO,5,,157,1178,9
7538,VIA,SERTOLI ENRICO,6,,157,1178,9
7538,VIA,SERTOLI ENRICO,8,,157,1178,9
7538,VIA,SERTOLI ENRICO,9,,157,1178,9
7538,VIA,SERTOLI ENRICO,10,,157,1178,9
7538,VIA,SERTOLI ENRICO,12,,157,1178,9
7538,VIA,SERTOLI ENRICO,14,,157,1178,9
6228,VIA,SERVIO TULLIO,1,,123,263,1
6228,VIA,SERVIO TULLIO,4,,123,263,1
2336,PZA,SESIA DAVIDE,2,,127,776,2
2336,PZA,SESIA DAVIDE,5,,127,776,2
5343,VIA,SESSA GIANNINO,6,,142,460,6
5343,VIA,SESSA GIANNINO,8,,142,460,6
1552,VIA,SESTINI BARTOLOMEO,6,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,7,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,11,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,14,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,15,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,16,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,18,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,19,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,22,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,26,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,28,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,30,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,31,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,32,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,44,,161,1682,9
1552,VIA,SESTINI BARTOLOMEO,45,,161,1682,9
6437,VIA,SESTO CALENDE,6,,148,1595,8
6437,VIA,SESTO CALENDE,8,,148,1595,8
6437,VIA,SESTO CALENDE,10,,148,1595,8
6437,VIA,SESTO CALENDE,12,,148,1595,8
6437,VIA,SESTO CALENDE,14,,148,1595,8
1630,VIA,SESTO SAN GIOVANNI,25,,126,711,9
1630,VIA,SESTO SAN GIOVANNI,27,,126,711,9
1630,VIA,SESTO SAN GIOVANNI,31,,126,711,9
1630,VIA,SESTO SAN GIOVANNI,149,,126,711,9
2111,VIA,SETTALA LODOVICO,1,,124,596,3
2111,VIA,SETTALA LODOVICO,2,,124,596,3
2111,VIA,SETTALA LODOVICO,3,,124,596,3
2111,VIA,SETTALA LODOVICO,4,,124,596,3
2111,VIA,SETTALA LODOVICO,6,,124,596,3
2111,VIA,SETTALA LODOVICO,7,,124,596,3
2111,VIA,SETTALA LODOVICO,8,,124,596,3
2111,VIA,SETTALA LODOVICO,9,,124,596,3
2111,VIA,SETTALA LODOVICO,10,,124,601,3
2111,VIA,SETTALA LODOVICO,11,,124,601,3
2111,VIA,SETTALA LODOVICO,13,,124,601,3
2111,VIA,SETTALA LODOVICO,16,,124,601,3
2111,VIA,SETTALA LODOVICO,19,,124,601,3
2111,VIA,SETTALA LODOVICO,20,,124,604,3
2111,VIA,SETTALA LODOVICO,24,,124,604,3
2111,VIA,SETTALA LODOVICO,25,,124,604,3
2111,VIA,SETTALA LODOVICO,27,,124,604,3
2111,VIA,SETTALA LODOVICO,29,,124,604,3
2111,VIA,SETTALA LODOVICO,30,,124,604,3
2111,VIA,SETTALA LODOVICO,34,,124,604,3
2111,VIA,SETTALA LODOVICO,35,,124,604,3
2111,VIA,SETTALA LODOVICO,36,,124,604,3
2111,VIA,SETTALA LODOVICO,38,,124,604,3
2111,VIA,SETTALA LODOVICO,39,,124,604,3
2111,VIA,SETTALA LODOVICO,40,,124,604,3
2111,VIA,SETTALA LODOVICO,41,,124,604,3
2111,VIA,SETTALA LODOVICO,42,,124,604,3
2111,VIA,SETTALA LODOVICO,43,,124,604,3
2111,VIA,SETTALA LODOVICO,44,,124,604,3
2111,VIA,SETTALA LODOVICO,45,,124,604,3
2111,VIA,SETTALA LODOVICO,46,,124,604,3
2111,VIA,SETTALA LODOVICO,48,,124,604,3
2111,VIA,SETTALA LODOVICO,50,,124,604,3
2111,VIA,SETTALA LODOVICO,51,,124,604,3
2111,VIA,SETTALA LODOVICO,52,,124,604,3
2111,VIA,SETTALA LODOVICO,53,,124,604,3
2111,VIA,SETTALA LODOVICO,54,,124,604,3
2111,VIA,SETTALA LODOVICO,55,,124,604,3
2111,VIA,SETTALA LODOVICO,56,,124,604,3
2111,VIA,SETTALA LODOVICO,57,,124,604,3
2111,VIA,SETTALA LODOVICO,58,,124,604,3
2111,VIA,SETTALA LODOVICO,59,,124,604,3
2111,VIA,SETTALA LODOVICO,60,,124,604,3
2111,VIA,SETTALA LODOVICO,61,,124,604,3
2111,VIA,SETTALA LODOVICO,62,,124,604,3
2111,VIA,SETTALA LODOVICO,64,,124,604,3
2111,VIA,SETTALA LODOVICO,66,,124,604,3
2111,VIA,SETTALA LODOVICO,68,,124,604,3
2111,VIA,SETTALA LODOVICO,70,,124,604,3
2111,VIA,SETTALA LODOVICO,72,,124,604,3
2111,VIA,SETTALA LODOVICO,74,,124,604,3
2111,VIA,SETTALA LODOVICO,76,,124,604,3
2111,VIA,SETTALA LODOVICO,78,,124,604,3
2111,VIA,SETTALA LODOVICO,80,,124,604,3
2111,VIA,SETTALA LODOVICO,82,,124,604,3
2111,VIA,SETTALA LODOVICO,84,,124,604,3
2127,VIA,SETTEMBRINI LUIGI,1,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,2,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,3,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,4,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,5,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,6,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,7,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,9,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,11,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,15,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,17,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,18,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,19,,124,586,2
2127,VIA,SETTEMBRINI LUIGI,20,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,22,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,24,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,26,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,26,A,124,603,3
2127,VIA,SETTEMBRINI LUIGI,27,,124,589,2
2127,VIA,SETTEMBRINI LUIGI,28,,124,603,3
2127,VIA,SETTEMBRINI LUIGI,29,,124,589,2
2127,VIA,SETTEMBRINI LUIGI,30,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,31,,124,589,2
2127,VIA,SETTEMBRINI LUIGI,32,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,33,,124,589,2
2127,VIA,SETTEMBRINI LUIGI,34,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,35,,124,589,2
2127,VIA,SETTEMBRINI LUIGI,36,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,37,,124,686,2
2127,VIA,SETTEMBRINI LUIGI,38,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,39,,124,686,2
2127,VIA,SETTEMBRINI LUIGI,40,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,41,,124,686,2
2127,VIA,SETTEMBRINI LUIGI,42,,124,601,3
2127,VIA,SETTEMBRINI LUIGI,43,,124,687,2
2127,VIA,SETTEMBRINI LUIGI,45,,124,687,2
2127,VIA,SETTEMBRINI LUIGI,46,,124,684,3
2127,VIA,SETTEMBRINI LUIGI,47,,124,687,2
2127,VIA,SETTEMBRINI LUIGI,48,,124,684,3
2127,VIA,SETTEMBRINI LUIGI,49,,124,687,2
2127,VIA,SETTEMBRINI LUIGI,50,,124,684,3
2127,VIA,SETTEMBRINI LUIGI,52,,124,684,3
2127,VIA,SETTEMBRINI LUIGI,54,,124,684,3
2127,VIA,SETTEMBRINI LUIGI,56,,124,684,3
2127,VIA,SETTEMBRINI LUIGI,60,,124,684,3
6210,LGO,SETTIMIO SEVERO,1,,144,379,7
6210,LGO,SETTIMIO SEVERO,2,,144,379,7
6210,LGO,SETTIMIO SEVERO,3,,144,379,7
6210,LGO,SETTIMIO SEVERO,4,,144,379,7
6210,LGO,SETTIMIO SEVERO,6,,144,379,7
6721,VIA,SETTIMO MILANESE,25,,153,1087,7
6264,VIA,SETTIMO RUGGIERO,1,,146,388,7
6264,VIA,SETTIMO RUGGIERO,1,A,146,388,7
6264,VIA,SETTIMO RUGGIERO,2,,146,388,7
6264,VIA,SETTIMO RUGGIERO,2,A,146,388,7
6264,VIA,SETTIMO RUGGIERO,3,,146,388,7
6264,VIA,SETTIMO RUGGIERO,4,,146,388,7
6264,VIA,SETTIMO RUGGIERO,5,,146,388,7
6264,VIA,SETTIMO RUGGIERO,7,,146,388,7
6264,VIA,SETTIMO RUGGIERO,9,,146,388,7
6264,VIA,SETTIMO RUGGIERO,11,,146,388,7
4388,VIA,SEVERINI,1,,138,35,4
4388,VIA,SEVERINI,2,,138,35,4
4388,VIA,SEVERINI,3,,138,35,4
4388,VIA,SEVERINI,4,,138,35,4
4388,VIA,SEVERINI,5,,138,35,4
4388,VIA,SEVERINI,6,,138,35,4
4388,VIA,SEVERINI,8,,138,35,4
6673,VIA,SEVEROLI FILIPPO,1,,147,648,6
6673,VIA,SEVEROLI FILIPPO,2,,147,648,6
6673,VIA,SEVEROLI FILIPPO,3,,147,648,6
6673,VIA,SEVEROLI FILIPPO,4,,147,648,6
6673,VIA,SEVEROLI FILIPPO,5,,147,648,6
6673,VIA,SEVEROLI FILIPPO,6,,147,648,6
6673,VIA,SEVEROLI FILIPPO,7,,147,648,6
6673,VIA,SEVEROLI FILIPPO,8,,147,648,6
6673,VIA,SEVEROLI FILIPPO,9,,147,648,6
6673,VIA,SEVEROLI FILIPPO,11,,147,648,6
6673,VIA,SEVEROLI FILIPPO,13,,147,648,6
5201,VIA,SFORZA ASCANIO,3,,136,280,5
5201,VIA,SFORZA ASCANIO,9,,136,280,5
5201,VIA,SFORZA ASCANIO,11,,136,280,5
5201,VIA,SFORZA ASCANIO,13,,136,280,5
5201,VIA,SFORZA ASCANIO,15,,136,280,5
5201,VIA,SFORZA ASCANIO,17,,136,280,5
5201,VIA,SFORZA ASCANIO,21,,136,280,5
5201,VIA,SFORZA ASCANIO,25,,136,280,5
5201,VIA,SFORZA ASCANIO,29,,136,280,5
5201,VIA,SFORZA ASCANIO,31,,136,280,5
5201,VIA,SFORZA ASCANIO,37,,136,280,5
5201,VIA,SFORZA ASCANIO,37,A,136,280,5
5201,VIA,SFORZA ASCANIO,41,,136,280,5
5201,VIA,SFORZA ASCANIO,47,,136,281,5
5201,VIA,SFORZA ASCANIO,49,,136,281,5
5201,VIA,SFORZA ASCANIO,51,,136,281,5
5201,VIA,SFORZA ASCANIO,53,,136,281,5
5201,VIA,SFORZA ASCANIO,55,,136,284,5
5201,VIA,SFORZA ASCANIO,57,,136,284,5
5201,VIA,SFORZA ASCANIO,59,,136,292,5
5201,VIA,SFORZA ASCANIO,61,,136,292,5
5201,VIA,SFORZA ASCANIO,63,,136,292,5
5201,VIA,SFORZA ASCANIO,65,,136,292,5
5201,VIA,SFORZA ASCANIO,69,,141,292,5
5201,VIA,SFORZA ASCANIO,69,1,141,292,5
5201,VIA,SFORZA ASCANIO,71,,141,973,5
5201,VIA,SFORZA ASCANIO,73,,141,973,5
5201,VIA,SFORZA ASCANIO,75,,141,973,5
5201,VIA,SFORZA ASCANIO,77,,141,973,5
5201,VIA,SFORZA ASCANIO,79,,141,973,5
5201,VIA,SFORZA ASCANIO,81,,141,973,5
5201,VIA,SFORZA ASCANIO,81,A,141,973,5
5201,VIA,SFORZA ASCANIO,85,,141,973,5
5201,VIA,SFORZA ASCANIO,87,,141,973,5
5201,VIA,SFORZA ASCANIO,91,,141,979,5
5201,VIA,SFORZA ASCANIO,99,,141,979,5
5201,VIA,SFORZA ASCANIO,101,,141,979,5
5201,VIA,SFORZA ASCANIO,103,,141,979,5
5201,VIA,SFORZA ASCANIO,105,,141,979,5
330,VIA,SFORZA FRANCESCO,1,,122,1,1
330,VIA,SFORZA FRANCESCO,2,,122,1,1
330,VIA,SFORZA FRANCESCO,3,,122,1,1
330,VIA,SFORZA FRANCESCO,4,,122,1,1
330,VIA,SFORZA FRANCESCO,5,,122,1,1
330,VIA,SFORZA FRANCESCO,7,,122,5,1
330,VIA,SFORZA FRANCESCO,9,,122,5,1
330,VIA,SFORZA FRANCESCO,12,,122,5,1
330,VIA,SFORZA FRANCESCO,12,A,122,5,1
330,VIA,SFORZA FRANCESCO,14,,122,5,1
330,VIA,SFORZA FRANCESCO,15,,122,5,1
330,VIA,SFORZA FRANCESCO,19,,122,5,1
330,VIA,SFORZA FRANCESCO,23,,122,5,1
330,VIA,SFORZA FRANCESCO,28,,122,1541,1
330,VIA,SFORZA FRANCESCO,30,,122,1541,1
330,VIA,SFORZA FRANCESCO,32,,122,1541,1
330,VIA,SFORZA FRANCESCO,33,,122,179,1
330,VIA,SFORZA FRANCESCO,34,,122,179,1
330,VIA,SFORZA FRANCESCO,35,,122,1541,1
330,VIA,SFORZA FRANCESCO,36,,122,179,1
330,VIA,SFORZA FRANCESCO,37,,122,179,1
330,VIA,SFORZA FRANCESCO,38,,122,179,1
330,VIA,SFORZA FRANCESCO,39,,122,179,1
330,VIA,SFORZA FRANCESCO,41,,122,179,1
330,VIA,SFORZA FRANCESCO,43,,122,179,1
330,VIA,SFORZA FRANCESCO,44,,122,179,1
330,VIA,SFORZA FRANCESCO,46,,122,179,1
330,VIA,SFORZA FRANCESCO,47,,122,179,1
330,VIA,SFORZA FRANCESCO,48,,122,179,1
330,VIA,SFORZA FRANCESCO,49,,122,179,1
6776,VIA,SGAMBATI GIOVANNI,4,,152,1447,7
6776,VIA,SGAMBATI GIOVANNI,6,,152,1447,7
6776,VIA,SGAMBATI GIOVANNI,10,,152,1447,7
6776,VIA,SGAMBATI GIOVANNI,14,,152,1447,7
6776,VIA,SGAMBATI GIOVANNI,14,A,152,1447,7
6776,VIA,SGAMBATI GIOVANNI,16,,152,1447,7
6776,VIA,SGAMBATI GIOVANNI,22,,152,1447,7
4273,VIA,SIBARI,2,,141,968,5
4273,VIA,SIBARI,4,,141,968,5
4273,VIA,SIBARI,6,,141,968,5
4273,VIA,SIBARI,7,,141,968,5
4273,VIA,SIBARI,8,,141,968,5
4273,VIA,SIBARI,11,,141,968,5
4273,VIA,SIBARI,15,,141,968,5
1699,VIA,SIBELIUS JAN,2,,162,646,9
1699,VIA,SIBELIUS JAN,4,,162,646,9
1699,VIA,SIBELIUS JAN,6,,162,646,9
1699,VIA,SIBELIUS JAN,8,,162,646,9
1699,VIA,SIBELIUS JAN,10,,162,646,9
1699,VIA,SIBELIUS JAN,12,,162,646,9
1699,VIA,SIBELIUS JAN,14,,162,646,9
1699,VIA,SIBELIUS JAN,16,,162,646,9
1699,VIA,SIBELIUS JAN,18,,162,646,9
1699,VIA,SIBELIUS JAN,20,,162,646,9
1699,VIA,SIBELIUS JAN,22,,162,646,9
1699,VIA,SIBELIUS JAN,24,,162,646,9
1699,VIA,SIBELIUS JAN,26,,162,646,9
1699,VIA,SIBELIUS JAN,28,,162,646,9
1699,VIA,SIBELIUS JAN,30,,162,646,9
1699,VIA,SIBELIUS JAN,32,,162,646,9
1699,VIA,SIBELIUS JAN,34,,162,646,9
7334,VIA,SICCOLI STEFANO,1,,158,1175,9
7334,VIA,SICCOLI STEFANO,7,,158,1175,9
7334,VIA,SICCOLI STEFANO,9,,158,1175,9
7334,VIA,SICCOLI STEFANO,11,,158,1175,9
7334,VIA,SICCOLI STEFANO,15,,158,1175,9
7334,VIA,SICCOLI STEFANO,17,,158,1175,9
7334,VIA,SICCOLI STEFANO,21,,158,1175,9
7334,VIA,SICCOLI STEFANO,23,,158,1175,9
7334,VIA,SICCOLI STEFANO,25,,158,1175,9
7334,VIA,SICCOLI STEFANO,27,,158,1175,9
7334,VIA,SICCOLI STEFANO,29,,158,1175,9
7334,VIA,SICCOLI STEFANO,31,,158,1175,9
7334,VIA,SICCOLI STEFANO,33,,158,1175,9
7334,VIA,SICCOLI STEFANO,35,,158,1175,9
6266,PZA,SICILIA,1,,146,387,7
6266,PZA,SICILIA,2,,146,387,7
6266,PZA,SICILIA,3,,146,387,7
6266,PZA,SICILIA,5,,146,387,7
6266,PZA,SICILIA,6,,146,387,7
6266,PZA,SICILIA,7,,146,387,7
1528,VIA,SIDERNO,2,,162,1351,9
3107,VIA,SIDOLI GIUDITTA,1,,129,662,3
3107,VIA,SIDOLI GIUDITTA,2,,129,662,3
3107,VIA,SIDOLI GIUDITTA,4,,129,662,3
3107,VIA,SIDOLI GIUDITTA,6,,129,662,3
3107,VIA,SIDOLI GIUDITTA,7,,129,662,3
3107,VIA,SIDOLI GIUDITTA,8,,129,662,3
3107,VIA,SIDOLI GIUDITTA,10,,129,662,3
3107,VIA,SIDOLI GIUDITTA,11,,129,662,3
3107,VIA,SIDOLI GIUDITTA,19,,129,662,3
3107,VIA,SIDOLI GIUDITTA,20,,129,662,3
3107,VIA,SIDOLI GIUDITTA,21,,129,662,3
3107,VIA,SIDOLI GIUDITTA,22,,129,662,3
3107,VIA,SIDOLI GIUDITTA,23,,129,662,3
3107,VIA,SIDOLI GIUDITTA,24,,129,662,3
3107,VIA,SIDOLI GIUDITTA,25,,129,662,3
2731,VIA,SIEMENS,1,,128,791,2
6616,PLE,SIENA,2,,146,1045,7
6616,PLE,SIENA,4,,146,1045,7
6616,PLE,SIENA,5,,146,2069,7
6616,PLE,SIENA,6,,146,1045,7
6616,PLE,SIENA,8,,146,1045,7
6616,PLE,SIENA,9,,146,2069,7
6616,PLE,SIENA,11,,146,2069,7
6616,PLE,SIENA,14,,146,1045,7
6616,PLE,SIENA,16,,146,1045,7
6616,PLE,SIENA,18,,146,1045,7
3289,VIA,SIGHELE,1,,133,1834,4
3289,VIA,SIGHELE,2,,133,1834,4
3289,VIA,SIGHELE,3,,133,1834,4
3289,VIA,SIGHELE,4,,133,1834,4
4080,VIA,SIGIERI,1,,135,191,4
4080,VIA,SIGIERI,3,,135,191,4
4080,VIA,SIGIERI,4,,135,191,4
